timestamp,pressure,temperature,altitude,ASMaccelX,ASMaccelY,ASMaccelZ,ASMgyrX,ASMgyrY,ASMgyrZ,ICMaccelX,ICMaccelY,ICMaccelZ,ICMgyrX,ICMgyrY,ICMgyrZ,ICMmagX,ICMmagY,ICMmagZ,ICMtemp,lat,lon,altMSL,altEll,ecefX,ecefY,ecefZ,velN,velE,velD,epochTime,satellites,gpsLockType,w,i,j,k,posX,posY,posZ,velX,velY,velZ
2657,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,-0.0107,-0.0898,0.9897,-0.0149,0.0000,0.0021,10.0500,61.8000,78.3000,29.1469,,,,,,,,,,,,,,,,,,,,,,,
2666,1004.7771,25.9200,70.7703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0386,0.7492,0.6599,0.0407,ovf,ovf,ovf,ovf,ovf,ovf
2687,1004.7725,25.9200,70.8092,,,,,,,-0.0059,-0.0996,0.9971,-0.0149,-0.0053,-0.0043,10.0500,66.3000,84.0000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
2696,,,,0.018,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0387,0.7492,0.6599,0.0408,ovf,ovf,ovf,-3198602240.0000,ovf,ovf
2706,1004.7920,25.9200,70.6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,,,,,,,,,,-0.0093,-0.0903,1.0122,-0.0170,-0.0021,-0.0074,7.8000,64.2000,82.0500,29.0990,,,,,,,,,,,,,,,,,,,,,,,
2726,1004.7744,25.9200,70.7928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0389,0.7492,0.6600,0.0409,ovf,ovf,ovf,ovf,3958415872.0000,ovf
2736,,,,0.017,-0.089,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,1004.8083,25.9200,70.5084,,,,,,,0.0000,-0.0962,1.0146,-0.0181,-0.0021,-0.0011,10.9500,67.2000,84.1500,29.0990,,,,,,,,,,,,,,0.0391,0.7491,0.6600,0.0409,ovf,ovf,ovf,ovf,ovf,ovf
2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,1004.7759,25.9200,70.7805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,,,,0.017,-0.089,1.009,1.120,0.840,-0.210,-0.0088,-0.1099,1.0127,-0.0234,-0.0021,-0.0032,8.1000,61.9500,79.2000,29.1469,,,,,,,,,,,,,,0.0393,0.7491,0.6600,0.0411,-3866643968.0000,ovf,ovf,-2453541888.0000,ovf,ovf
2786,1004.8010,25.9200,70.5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0395,0.7490,0.6601,0.0412,ovf,ovf,ovf,ovf,3898528768.0000,ovf
2807,1004.7893,25.9300,70.6680,,,,,,,-0.0142,-0.1025,1.0151,-0.0138,-0.0032,-0.0032,9.9000,61.6500,76.6500,29.2907,,,,,,,,,,,,,,,,,,,,,,,
2816,,,,0.017,-0.089,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,1004.7764,25.9200,70.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0397,0.7490,0.6601,0.0413,ovf,ovf,ovf,ovf,ovf,ovf
2836,,,,,,,,,,-0.0112,-0.1050,1.0020,-0.0149,-0.0064,-0.0021,9.7500,60.7500,78.0000,29.1469,,,,,,,,,,,,,,,,,,,,,,,
2846,1004.7866,25.9200,70.6905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399,0.7490,0.6601,0.0414,-2793743104.0000,ovf,ovf,-1707567232.0000,ovf,ovf
2856,,,,0.016,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,1004.7671,25.9200,70.8542,,,,,,,-0.0098,-0.0967,0.9937,-0.0181,-0.0032,-0.0011,8.4000,60.9000,77.1000,28.7635,,,,,,,,,,,,,,,,,,,,,,,
2876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0401,0.7490,0.6601,0.0415,ovf,ovf,ovf,ovf,3814724352.0000,ovf
2886,1004.8098,25.9300,70.4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,,,,0.017,-0.088,1.009,1.120,0.910,-0.210,-0.0098,-0.0913,1.0024,-0.0223,-0.0064,-0.0053,8.4000,60.1500,77.7000,29.3386,,,,,,,,,,,,,,0.0403,0.7489,0.6601,0.0416,ovf,ovf,ovf,ovf,ovf,ovf
2906,1004.8054,25.9200,70.5329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,1004.8054,25.9200,70.5329,,,,,,,-0.0073,-0.0996,1.0049,-0.0181,-0.0032,-0.0043,10.5000,66.0000,83.7000,29.4344,,,,,,,,,,,,,,0.0405,0.7489,0.6601,0.0417,-1612472320.0000,ovf,ovf,-962900864.0000,ovf,ovf
2936,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,1004.7686,25.9300,70.8419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0407,0.7489,0.6601,0.0418,ovf,ovf,ovf,ovf,3707252992.0000,ovf
2956,,,,,,,,,,-0.0034,-0.0942,1.0220,-0.0192,-0.0053,-0.0043,9.3000,63.7500,78.6000,29.1469,,,,,,,,,,,,,,,,,,,,,,,
2966,1004.7749,25.9200,70.7887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0409,0.7488,0.6602,0.0419,ovf,ovf,ovf,ovf,ovf,ovf
2987,1004.7852,25.9300,70.7028,,,,,,,-0.0088,-0.1108,1.0186,-0.0149,0.0011,-0.0032,9.7500,66.7500,84.0000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0411,0.7488,0.6602,0.0420,-327202688.0000,ovf,ovf,-221759984.0000,ovf,ovf
3006,1004.7805,25.9200,70.7416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0103,-0.1064,1.0093,-0.0192,-0.0053,0.0011,9.9000,61.2000,78.4500,29.2907,,,,,,,,,,,,,,,,,,,,,,,
3026,1004.7778,25.9200,70.7641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0412,0.7487,0.6602,0.0422,ovf,ovf,ovf,ovf,3576433664.0000,ovf
3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,1004.7683,25.9200,70.8439,,,,,,,-0.0132,-0.0981,1.0015,-0.0192,-0.0074,-0.0021,8.1000,62.4000,79.5000,29.1948,,,,,,,,,,,,,,0.0414,0.7487,0.6602,0.0423,ovf,ovf,ovf,ovf,ovf,ovf
3056,,,,0.017,-0.089,1.009,1.050,0.840,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,1004.7979,25.9200,70.5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,,,,,,,,,,-0.0137,-0.0957,0.9971,-0.0255,-0.0043,-0.0032,10.9500,66.1500,82.3500,29.5303,,,,,,,,,,,,,,0.0417,0.7487,0.6602,0.0424,1057061376.0000,ovf,ovf,513649472.0000,ovf,ovf
3086,1004.7876,25.9300,70.6823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,,,,0.017,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,1004.7942,25.9200,70.6271,,,,,,,-0.0088,-0.1006,1.0020,-0.0149,0.0011,-0.0053,9.1500,60.4500,79.2000,29.0031,,,,,,,,,,,,,,0.0419,0.7487,0.6602,0.0425,ovf,ovf,ovf,ovf,3422657024.0000,-3689007872.0000
3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,1004.7844,25.9200,70.7089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354,0.7479,0.6617,0.0380,ovf,ovf,ovf,ovf,ovf,ovf
3137,,,,0.017,-0.088,1.010,1.120,0.910,-0.210,-0.0029,-0.0967,1.0098,-0.0202,-0.0064,-0.0053,10.6500,67.2000,84.6000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
3146,1004.8245,25.9200,70.3733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0355,0.7479,0.6618,0.0381,2534682368.0000,ovf,ovf,1241137024.0000,ovf,ovf
3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,1004.7991,25.9200,70.5861,,,,,,,-0.0049,-0.0933,1.0200,-0.0170,-0.0011,0.0000,10.9500,66.4500,85.2000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
3176,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0358,0.7478,0.6618,0.0383,ovf,ovf,ovf,ovf,3246380032.0000,-2904843264.0000
3186,1004.7673,25.9200,70.8521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196,,,,,,,,,,-0.0063,-0.1001,1.0156,-0.0192,-0.0011,0.0000,9.9000,60.4500,78.1500,29.2907,,,,,,,,,,,,,,0.0360,0.7478,0.6618,0.0384,ovf,ovf,ovf,ovf,ovf,ovf
3206,1004.7759,25.9200,70.7805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3216,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227,1004.8176,25.9200,70.4306,,,,,,,-0.0122,-0.1050,1.0093,-0.0160,-0.0032,-0.0032,12.3000,66.0000,81.4500,29.1948,,,,,,,,,,,,,,0.0362,0.7478,0.6618,0.0385,4099426816.0000,ovf,ovf,1958536320.0000,ovf,ovf
3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246,1004.7734,25.9200,70.8010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0364,0.7478,0.6618,0.0386,ovf,ovf,-4217198336.0000,ovf,3048127744.0000,-2116489984.0000
3257,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,-0.0103,-0.0967,0.9956,-0.0160,-0.0032,-0.0064,11.4000,64.2000,80.5500,29.3386,,,,,,,,,,,,,,,,,,,,,,,
3266,1004.7673,25.9200,70.8521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0365,0.7477,0.6619,0.0387,ovf,ovf,ovf,ovf,-4259250432.0000,ovf
3287,1004.7439,25.9200,71.0486,,,,,,,-0.0103,-0.0928,0.9956,-0.0128,-0.0053,-0.0053,10.3500,63.1500,77.4000,29.1469,,,,,,,,,,,,,,,,,,,,,,,
3296,,,,0.017,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0367,0.7477,0.6619,0.0388,ovf,ovf,ovf,2663711744.0000,ovf,ovf
3306,1004.7930,25.9200,70.6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316,,,,,,,,,,-0.0078,-0.0918,1.0044,-0.0149,-0.0043,-0.0064,8.2500,62.2500,75.4500,29.4344,,,,,,,,,,,,,,,,,,,,,,,
3326,1004.7886,25.9300,70.6741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369,0.7476,0.6619,0.0389,ovf,ovf,-2667753984.0000,ovf,2828491776.0000,-1326295040.0000
3336,,,,0.017,-0.089,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347,1004.7817,25.9200,70.7314,,,,,,,-0.0034,-0.0928,1.0151,-0.0138,-0.0032,-0.0032,8.8500,63.9000,83.4000,29.0990,,,,,,,,,,,,,,0.0370,0.7476,0.6620,0.0389,ovf,ovf,ovf,ovf,-3815127808.0000,ovf
3356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,1004.7849,25.9200,70.7048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377,,,,0.018,-0.089,1.009,1.120,0.910,-0.140,-0.0098,-0.1025,1.0137,-0.0192,-0.0032,-0.0064,9.9000,63.1500,78.4500,29.1469,,,,,,,,,,,,,,0.0372,0.7475,0.6620,0.0390,ovf,ovf,ovf,3354563328.0000,ovf,ovf
3386,1004.7998,25.9200,70.5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0374,0.7475,0.6621,0.0391,ovf,ovf,-1002219776.0000,ovf,2588124160.0000,-536611744.0000
3407,1004.8069,25.9200,70.5207,,,,,,,-0.0073,-0.1089,1.0181,-0.0202,-0.0032,-0.0043,10.6500,66.4500,83.8500,29.0990,,,,,,,,,,,,,,,,,,,,,,,
3416,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,1004.7812,25.9200,70.7355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0376,0.7474,0.6621,0.0392,ovf,ovf,ovf,ovf,-3371954944.0000,ovf
3436,,,,,,,,,,-0.0083,-0.1040,1.0000,-0.0192,-0.0053,-0.0053,10.6500,63.4500,80.5500,29.3386,,,,,,,,,,,,,,,,,,,,,,,
3446,1004.8052,25.9300,70.5350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0378,0.7474,0.6621,0.0394,ovf,ovf,ovf,4029032960.0000,ovf,ovf
3456,,,,0.017,-0.089,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,1004.7859,25.9300,70.6966,,,,,,,-0.0146,-0.0962,0.9990,-0.0223,-0.0064,-0.0053,9.9000,61.2000,79.2000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0381,0.7474,0.6622,0.0395,ovf,ovf,773851072.0000,ovf,2327740928.0000,250208336.0000
3486,1004.7847,25.9200,70.7068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,,,,0.017,-0.089,1.009,1.120,0.840,-0.210,-0.0088,-0.0942,0.9995,-0.0213,-0.0053,-0.0021,9.1500,62.4000,78.9000,28.9552,,,,,,,,,,,,,,0.0383,0.7473,0.6622,0.0396,ovf,ovf,ovf,ovf,-2931050240.0000,ovf
3506,1004.8035,25.9200,70.5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,1004.8157,25.9300,70.4470,,,,,,,-0.0024,-0.1016,1.0093,-0.0234,-0.0053,-0.0064,8.2500,67.0500,83.2500,29.1948,,,,,,,,,,,,,,0.0386,0.7473,0.6622,0.0397,ovf,ovf,ovf,ovf,ovf,ovf
3536,,,,0.017,-0.088,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,1004.7922,25.9300,70.6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0388,0.7472,0.6622,0.0398,ovf,4065043968.0000,2654224640.0000,ovf,2048118144.0000,1031822208.0000
3556,,,,,,,,,,0.0000,-0.0947,1.0273,-0.0234,-0.0053,-0.0032,10.5000,66.0000,82.9500,29.4344,,,,,,,,,,,,,,,,,,,,,,,
3566,1004.7847,25.9200,70.7068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,,,,0.016,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0391,0.7472,0.6623,0.0400,ovf,ovf,ovf,4256998400.0000,-2493726720.0000,ovf
3587,1004.8079,25.9200,70.5125,,,,,,,-0.0015,-0.1006,1.0151,-0.0096,-0.0064,-0.0043,8.2500,67.5000,82.6500,28.9073,,,,,,,,,,,,,,,,,,,,,,,
3596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0393,0.7471,0.6623,0.0401,ovf,ovf,ovf,ovf,ovf,ovf
3606,1004.7754,25.9300,70.7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,,,,0.017,-0.088,1.009,1.120,0.840,-0.140,-0.0127,-0.1025,1.0078,-0.0192,-0.0043,-0.0064,8.4000,66.1500,84.6000,29.1469,,,,,,,,,,,,,,,,,,,,,,,
3626,1004.8091,25.9200,70.5022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0395,0.7471,0.6623,0.0401,ovf,3469593856.0000,ovf,ovf,1750088192.0000,1805903616.0000
3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,1004.8103,25.9200,70.4920,,,,,,,-0.0088,-0.1064,0.9966,-0.0234,-0.0053,-0.0011,9.9000,65.7000,83.4000,29.1469,,,,,,,,,,,,,,0.0397,0.7470,0.6624,0.0402,ovf,ovf,ovf,3588632576.0000,-2061286272.0000,ovf
3656,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,1004.8164,25.9300,70.4409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,,,,,,,,,,-0.0117,-0.0947,1.0015,-0.0192,-0.0043,-0.0043,8.4000,60.4500,78.4500,29.1948,,,,,,,,,,,,,,0.0399,0.7470,0.6624,0.0404,ovf,ovf,ovf,ovf,ovf,ovf
3686,1004.8032,25.9300,70.5513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0402,0.7470,0.6624,0.0405,ovf,2785468928.0000,ovf,ovf,1434538880.0000,2570146816.0000
3707,1004.8145,25.9300,70.4572,,,,,,,-0.0093,-0.0928,1.0024,-0.0181,-0.0074,-0.0053,9.6000,66.4500,81.7500,29.1948,,,,,,,,,,,,,,,,,,,,,,,
3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,1004.8115,25.9300,70.4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0404,0.7469,0.6625,0.0406,ovf,ovf,ovf,2903188992.0000,-1635016320.0000,ovf
3737,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,-0.0078,-0.1011,1.0112,-0.0234,-0.0074,-0.0053,9.6000,66.9000,84.6000,28.9073,,,,,,,,,,,,,,,,,,,,,,,
3746,1004.7878,25.9300,70.6802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0406,0.7469,0.6625,0.0407,ovf,ovf,ovf,ovf,ovf,ovf
3756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,1004.8140,25.9300,70.4613,,,,,,,-0.0073,-0.0986,1.0186,-0.0202,-0.0032,0.0000,9.7500,67.0500,85.8000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
3776,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0409,0.7468,0.6625,0.0408,ovf,2011208960.0000,ovf,ovf,1102409600.0000,3322276864.0000
3786,1004.8069,25.9300,70.5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,,,,,,,,,,-0.0151,-0.1016,1.0161,-0.0234,-0.0043,-0.0085,9.1500,65.7000,84.9000,29.1948,,,,,,,,,,,,,,0.0411,0.7468,0.6625,0.0410,ovf,-3665226240.0000,ovf,2202708480.0000,-1216186752.0000,ovf
3806,1004.7866,25.9300,70.6905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3816,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,1004.7883,25.9300,70.6762,,,,,,,-0.0098,-0.1064,1.0044,-0.0181,-0.0074,-0.0074,10.5000,66.7500,83.7000,29.3386,,,,,,,,,,,,,,0.0413,0.7468,0.6625,0.0411,ovf,ovf,ovf,ovf,ovf,ovf
3836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846,1004.7827,25.9200,70.7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0416,0.7467,0.6626,0.0412,ovf,1145770112.0000,ovf,ovf,754689088.0000,4060053760.0000
3857,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0122,-0.0991,0.9937,-0.0170,-0.0021,-0.0043,9.7500,66.3000,84.7500,29.2907,,,,,,,,,,,,,,,,,,,,,,,
3866,1004.7966,25.9200,70.6066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0418,0.7466,0.6626,0.0413,3289399296.0000,-2653585152.0000,ovf,1489277056.0000,-806043840.0000,ovf
3887,1004.7988,25.9200,70.5882,,,,,,,-0.0122,-0.0972,1.0005,-0.0170,-0.0032,-0.0011,10.5000,67.5000,83.7000,29.4344,,,,,,,,,,,,,,,,,,,,,,,
3896,,,,0.017,-0.088,1.009,1.050,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0420,0.7466,0.6626,0.0414,ovf,ovf,ovf,ovf,ovf,ovf
3906,1004.8018,25.9200,70.5636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916,,,,,,,,,,-0.0083,-0.0898,1.0132,-0.0160,-0.0021,-0.0021,8.4000,66.1500,84.1500,29.1948,,,,,,,,,,,,,,,,,,,,,,,
3926,1004.8103,25.9200,70.4920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0422,0.7466,0.6626,0.0416,ovf,188529136.0000,ovf,ovf,392412864.0000,ovf
3936,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,1004.8118,25.9200,70.4797,,,,,,,-0.0093,-0.0947,1.0112,-0.0181,-0.0053,-0.0021,10.6500,64.6500,82.0500,29.2907,,,,,,,,,,,,,,,,,,,,,,,
3956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0423,0.7466,0.6627,0.0417,1373528832.0000,-1608714624.0000,ovf,765018816.0000,-405809664.0000,ovf
3966,1004.8118,25.9300,70.4797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,,,,0.018,-0.089,1.009,1.120,0.840,-0.140,-0.0107,-0.1025,1.0146,-0.0202,-0.0032,-0.0021,10.0500,66.3000,83.2500,29.0990,,,,,,,,,,,,,,0.0425,0.7465,0.6627,0.0418,ovf,ovf,ovf,ovf,ovf,ovf
3986,1004.7888,25.9200,70.6721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,1004.8022,25.9200,70.5595,,,,,,,-0.0103,-0.1025,1.0142,-0.0149,-0.0085,-0.0043,9.6000,67.2000,83.4000,29.4344,,,,,,,,,,,,,,0.0427,0.7465,0.6627,0.0419,ovf,-860704320.0000,ovf,ovf,16659550.0000,ovf
4016,,,,0.017,-0.088,1.009,1.050,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,1004.8174,25.9200,70.4327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0429,0.7465,0.6627,0.0420,-674612352.0000,-536245152.0000,ovf,32089650.0000,-16675631.0000,ovf
4037,,,,,,,,,,-0.0098,-0.1030,1.0044,-0.0202,-0.0074,-0.0074,10.9500,62.4000,78.9000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
4046,1004.8105,25.9300,70.4900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,,,,0.018,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0432,0.7464,0.6627,0.0420,ovf,ovf,ovf,ovf,ovf,ovf
4067,1004.7856,25.9200,70.6987,,,,,,,-0.0078,-0.1011,0.9907,-0.0213,0.0000,0.0011,11.5500,62.5500,80.1000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0434,0.7464,0.6627,0.0422,ovf,-2001678592.0000,ovf,ovf,-371452096.0000,ovf
4086,1004.8225,25.9300,70.3897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,,,,0.017,-0.088,1.009,1.120,0.980,-0.140,-0.0068,-0.0942,1.0054,-0.0202,-0.0053,-0.0032,10.3500,66.4500,83.8500,29.0031,,,,,,,,,,,,,,,,,,,,,,,
4109,1004.7927,25.9200,70.6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0436,0.7464,0.6627,0.0423,-2850549504.0000,557943424.0000,ovf,-707327040.0000,360199072.0000,ovf
4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,1004.7695,25.9200,70.8337,,,,,,,-0.0059,-0.0908,1.0117,-0.0234,0.0000,-0.0043,9.3000,66.0000,83.7000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
4139,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0322,0.7438,0.6668,0.0341,ovf,ovf,ovf,ovf,ovf,ovf
4149,1004.7905,25.9300,70.6577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,,,,,,,,,,-0.0049,-0.0977,1.0234,-0.0202,-0.0032,-0.0074,9.7500,66.3000,84.0000,29.0990,,,,,,,,,,,,,,,,,,,,,,,
4169,1004.7981,25.9300,70.5943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325,0.7437,0.6668,0.0343,ovf,-3233705984.0000,ovf,ovf,-770766592.0000,ovf
4179,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190,1004.7932,25.9200,70.6352,,,,,,,-0.0044,-0.1025,1.0200,-0.0138,-0.0043,-0.0043,12.6000,62.5500,79.8000,29.1469,,,,,,,,,,,,,,0.0327,0.7437,0.6669,0.0345,ovf,1667734912.0000,ovf,-1451030144.0000,723692608.0000,ovf
4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4209,1004.8167,25.9300,70.4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0117,-0.1001,1.0093,-0.0181,-0.0064,-0.0128,13.5000,62.7000,80.2500,29.0031,,,,,,,,,,,,,,0.0329,0.7436,0.6669,0.0346,ovf,ovf,ovf,ovf,ovf,4123571712.0000
